,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
624,TC198511,Justin,C,0,1985-12-03 18:00:00,,1985-12-05 18:00:00,1985-12-03 06:00:00,1985-12-01 00:00:00,992.62,-26.02,39.46,995.03,-28.72,35.96,994.76,-27.08,34.71,,,,1001.69,-24.62,33.65
625,TC198601,Kyan,C,-1,,,1986-02-07 18:00:00,1986-02-07 18:00:00,1986-02-08 00:00:00,955.81,-50.91,38.69,955.81,-50.91,38.69,,,,,,,955.95,-46.93,40.25
626,TC198602,Lionel,C,0,1986-05-30 18:00:00,,1986-05-29 18:00:00,1986-05-29 18:00:00,1986-05-24 00:00:00,973.0,-69.78,34.37,973.0,-69.78,34.37,982.15,-58.09,44.29,,,,1007.69,-84.62,15.36
627,TC198604,Oscar,C,1,1986-09-13 00:00:00,1986-09-14 18:00:00,1986-09-12 18:00:00,1986-09-12 18:00:00,1986-09-01 12:00:00,978.69,-37.28,36.13,978.69,-37.28,36.13,981.41,-36.76,37.74,1007.94,-22.55,48.59,1009.39,-26.48,15.7
628,TC198605,Rachel,C,2,1986-09-15 12:00:00,1986-09-15 18:00:00,1986-09-14 12:00:00,1986-09-14 12:00:00,1986-09-11 00:00:00,998.77,-91.55,32.15,998.77,-91.55,32.15,1003.77,-86.96,38.99,1003.43,-84.87,41.83,1002.05,-92.41,24.86
629,TC198607,Torie,C,1,1986-10-07 06:00:00,1986-10-07 12:00:00,1986-10-04 06:00:00,1986-10-04 06:00:00,1986-09-29 12:00:00,967.24,-72.38,31.57,967.24,-72.38,31.57,979.17,-73.86,40.1,986.12,-74.56,41.6,1000.76,-78.58,17.31
630,TC198610,Brenda,C,0,1986-12-24 00:00:00,,1986-12-24 18:00:00,1986-12-20 06:00:00,1986-12-19 18:00:00,993.03,-26.5,42.44,995.7,-40.71,31.65,999.19,-28.68,37.35,,,,997.12,-41.65,30.55
631,TC198701,Doris,C,1,1987-06-10 18:00:00,1987-06-11 12:00:00,1987-06-10 06:00:00,1987-06-10 06:00:00,1987-06-03 00:00:00,956.22,-84.24,27.52,956.22,-84.24,27.52,976.11,-82.09,32.02,990.09,-77.72,40.27,1008.66,-84.05,16.22
632,TC198703,Gianna,C,0,1987-09-24 12:00:00,,1987-09-14 06:00:00,1987-09-14 06:00:00,1987-09-05 18:00:00,929.05,-53.24,31.15,929.05,-53.24,31.15,971.46,-52.36,40.39,,,,1010.46,-25.79,15.65
633,TC198704,Inaki,C,3,1987-09-13 12:00:00,1987-09-13 12:00:00,1987-09-14 18:00:00,1987-09-13 00:00:00,1987-09-09 00:00:00,986.42,-54.75,51.75,998.48,-71.24,40.03,1000.18,-69.62,41.87,1000.18,-69.62,41.87,1011.62,-73.46,35.84
634,TC198705,Jaime,C,0,1987-10-16 00:00:00,,1987-10-09 18:00:00,1987-10-09 18:00:00,1987-09-25 06:00:00,934.06,-53.78,28.39,934.06,-53.78,28.39,979.55,-34.68,46.4,,,,1006.06,-15.79,12.61
635,TC198706,Kelechi,C,0,1987-10-07 06:00:00,,1987-10-03 06:00:00,1987-10-03 06:00:00,1987-10-02 18:00:00,975.64,-74.06,28.59,975.64,-74.06,28.59,1004.14,-89.76,39.22,,,,994.7,-70.77,29.17
636,TC198801,Laurel,C,-1,,,1988-01-27 18:00:00,1988-01-27 18:00:00,1988-01-27 12:00:00,988.74,-23.64,35.83,988.74,-23.64,35.83,,,,,,,990.37,-22.97,35.14
637,TC198802,Micah,C,1,1988-02-06 00:00:00,1988-02-06 06:00:00,1988-02-05 06:00:00,1988-02-05 06:00:00,1988-02-02 06:00:00,998.09,-35.19,36.46,998.09,-35.19,36.46,999.63,-31.01,38.29,999.02,-28.74,38.72,1011.46,-30.62,37.28
638,TC198803,Olivia,C,0,1988-02-10 18:00:00,,1988-02-07 06:00:00,1988-02-07 06:00:00,1988-02-06 06:00:00,988.54,-47.36,34.09,988.54,-47.36,34.09,1000.78,-47.75,35.5,,,,1002.34,-44.48,37.88
639,TC198804,Ruben,C,-1,,,1988-08-24 12:00:00,1988-08-24 12:00:00,1988-08-19 18:00:00,993.19,-74.09,38.04,993.19,-74.09,38.04,,,,,,,1012.45,-67.61,29.94
640,TC198805,Seldoen,C,1,1988-09-07 06:00:00,1988-09-08 12:00:00,1988-09-07 00:00:00,1988-09-07 00:00:00,1988-08-29 12:00:00,980.43,-49.24,32.21,980.43,-49.24,32.21,984.68,-48.37,33.35,987.91,-35.17,42.45,1010.37,-22.09,13.5
641,TC198807,Zoe,C,0,1988-09-15 12:00:00,,1988-09-09 18:00:00,1988-09-09 18:00:00,1988-09-04 12:00:00,910.19,-76.36,28.6,910.19,-76.36,28.6,996.39,-80.15,36.09,,,,1010.28,-79.29,23.88
642,TC198808,Alice,C,2,1988-09-12 06:00:00,1988-09-12 12:00:00,1988-09-13 06:00:00,1988-09-09 18:00:00,1988-09-06 18:00:00,990.7,-21.25,51.0,998.54,-45.95,35.61,1009.08,-39.5,44.0,1008.35,-37.5,45.75,1005.24,-56.87,27.17
643,TC198809,Bruce,C,1,1988-09-21 06:00:00,1988-09-27 00:00:00,1988-09-22 00:00:00,1988-09-20 12:00:00,1988-09-15 12:00:00,934.4,-63.31,32.34,961.85,-68.34,28.6,961.07,-66.39,30.4,1001.36,-41.0,47.0,1012.15,-65.72,26.32
644,TC198810,Candy,C,0,1988-10-02 00:00:00,,1988-10-04 12:00:00,1988-09-21 18:00:00,1988-09-18 12:00:00,943.04,-25.39,44.35,944.88,-37.45,17.34,957.08,-49.33,34.98,,,,1002.76,-20.48,10.66
645,TC198811,Dylan,C,0,1988-10-23 12:00:00,,1988-10-12 00:00:00,1988-10-12 00:00:00,1988-09-22 18:00:00,926.83,-52.84,30.49,926.83,-52.84,30.49,993.78,-40.18,42.43,,,,1008.3,-11.65,12.1
646,TC198902,Ivy,C,1,1989-09-27 00:00:00,1989-09-27 18:00:00,1989-09-19 18:00:00,1989-09-19 18:00:00,1989-09-12 18:00:00,953.02,-38.61,31.2,953.02,-38.61,31.2,1000.11,-21.27,47.2,1007.69,-15.5,47.25,1006.07,-26.67,13.69
647,TC198903,Jack,C,0,1989-09-21 12:00:00,,1989-09-20 12:00:00,1989-09-20 12:00:00,1989-09-15 00:00:00,995.22,-52.41,42.82,995.22,-52.41,42.82,1001.76,-43.5,52.0,,,,1012.71,-54.04,26.04
648,TC198904,Kiley,C,0,1989-09-27 00:00:00,,1989-09-28 12:00:00,1989-09-26 06:00:00,1989-09-19 18:00:00,962.35,-43.16,36.51,987.51,-59.26,25.72,989.67,-56.43,28.0,,,,1002.23,-35.8,11.05
